 712, 713, 713, 713, 714, 714, 715, 716, 719, 721, 718, 707, 697, 693, 692, 692, 692, 692, 692, 691, 691, 690, 690, 691, 691, 692, 692, 692, 692, 691, 691, 692, 693, 693, 693, 693, 693, 693, 693, 693, 693, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 695, 695, 695, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 693, 693, 693, 693, 693, 693, 693, 694, 694, 694, 695, 696, 696, 696, 696, 696, 696, 695, 695, 694, 694, 694, 694, 694, 694, 695, 695, 695, 695, 695, 696, 696, 696, 696, 696, 696, 697, 697, 697, 698, 697, 697, 697, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 699, 699, 700, 700, 701, 703, 707, 710, 713, 715, 715, 715, 715, 715, 715, 715, 714, 714;
 712, 713, 713, 713, 713, 714, 715, 716, 718, 721, 719, 712, 702, 697, 696, 696, 696, 696, 695, 695, 695, 695, 695, 695, 695, 695, 696, 695, 695, 695, 695, 695, 696, 696, 696, 696, 696, 695, 695, 696, 696, 697, 697, 697, 697, 697, 697, 697, 697, 697, 698, 698, 698, 698, 697, 697, 697, 697, 698, 698, 698, 698, 698, 697, 697, 697, 697, 697, 697, 697, 697, 697, 698, 698, 698, 699, 699, 699, 699, 699, 699, 699, 698, 698, 698, 698, 697, 698, 698, 698, 699, 699, 699, 699, 700, 700, 700, 700, 700, 700, 700, 700, 701, 700, 700, 700, 700, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701, 702, 702, 702, 703, 703, 704, 707, 710, 713, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714;
 712, 713, 713, 713, 713, 714, 715, 715, 717, 719, 720, 715, 707, 701, 699, 699, 699, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 698, 699, 699, 699, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 701, 701, 701, 701, 701, 701, 700, 700, 700, 700, 701, 701, 701, 701, 701, 701, 701, 701, 701, 702, 702, 702, 702, 702, 702, 702, 702, 701, 701, 701, 702, 702, 702, 702, 702, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 705, 705, 705, 706, 706, 707, 710, 712, 714, 715, 716, 715, 715, 714, 714, 714, 714, 714, 713;
 712, 713, 713, 713, 713, 714, 714, 715, 716, 717, 719, 717, 711, 704, 702, 701, 701, 701, 701, 701, 701, 701, 701, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 701, 701, 701, 701, 702, 702, 702, 702, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704, 705, 705, 704, 704, 704, 705, 705, 705, 705, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 707, 707, 707, 706, 706, 706, 706, 706, 707, 707, 707, 707, 708, 708, 708, 708, 710, 712, 714, 715, 716, 716, 715, 715, 714, 714, 714, 713, 713, 713;
 712, 713, 713, 713, 713, 713, 714, 714, 715, 716, 718, 718, 714, 708, 705, 704, 704, 704, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 703, 702, 702, 702, 702, 702, 702, 702, 702, 703, 703, 703, 703, 704, 704, 704, 704, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 706, 706, 706, 705, 705, 705, 706, 706, 706, 706, 706, 706, 706, 706, 706, 707, 707, 707, 706, 706, 706, 707, 707, 707, 707, 707, 707, 708, 708, 708, 708, 708, 708, 708, 709, 709, 709, 709, 708, 708, 708, 708, 708, 708, 708, 708, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 710, 710, 710, 710, 710, 710, 711, 713, 714, 715, 715, 715, 715, 715, 714, 714, 714, 713, 713, 713;
 712, 712, 713, 713, 713, 713, 713, 714, 714, 715, 717, 718, 716, 712, 708, 707, 707, 707, 707, 707, 707, 706, 706, 706, 706, 706, 706, 706, 706, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 706, 706, 706, 706, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 708, 708, 708, 708, 708, 708, 708, 708, 709, 709, 709, 708, 708, 708, 709, 709, 709, 709, 709, 709, 709, 709, 709, 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 711, 711, 711, 712, 713, 714, 715, 715, 715, 715, 715, 714, 714, 714, 714, 713, 713, 713;
 712, 712, 713, 713, 712, 712, 713, 714, 714, 715, 716, 717, 717, 715, 712, 710, 710, 710, 710, 710, 710, 709, 709, 709, 709, 709, 709, 709, 709, 709, 708, 708, 708, 708, 707, 707, 707, 707, 707, 707, 707, 708, 708, 708, 708, 709, 709, 709, 709, 709, 709, 709, 710, 710, 710, 710, 709, 709, 709, 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 714, 715, 715, 715, 714, 714, 714, 714, 714, 713, 713, 713, 712, 712;
 711, 712, 712, 712, 712, 712, 713, 713, 714, 714, 715, 716, 717, 717, 714, 712, 712, 711, 712, 712, 712, 712, 711, 711, 712, 712, 712, 712, 712, 712, 711, 711, 711, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 712, 711, 711, 712, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 715, 715, 715, 714, 714, 714, 713, 713, 713, 713, 713, 712, 712, 712;
 711, 712, 712, 712, 712, 712, 712, 713, 713, 713, 714, 715, 716, 716, 715, 713, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 713, 713, 713, 712, 712, 712, 712, 712, 712, 712, 712, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 715, 715, 715, 715, 715, 716, 716, 716, 716, 716, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 716, 716, 716, 716, 716, 717, 717, 717, 717, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 713, 713, 713, 713, 713, 713, 712, 712, 712, 712;
 711, 712, 712, 712, 712, 712, 712, 712, 712, 713, 714, 715, 716, 716, 715, 713, 712, 712, 712, 712, 713, 713, 713, 713, 714, 714, 714, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 713, 713, 714, 714, 715, 715, 715, 714, 714, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 717, 717, 717, 718, 718, 718, 718, 718, 718, 718, 718, 718, 718, 718, 718, 718, 718, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 712, 712, 712, 712, 712, 712;
 711, 711, 712, 712, 712, 712, 712, 712, 712, 712, 713, 714, 715, 715, 714, 713, 712, 712, 712, 712, 713, 713, 713, 713, 714, 714, 714, 715, 715, 715, 716, 716, 716, 715, 715, 715, 715, 715, 715, 715, 715, 715, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 717, 717, 717, 717, 717, 717, 717, 716, 716, 716, 716, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712;
 710, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 713, 714, 714, 714, 713, 712, 712, 712, 713, 713, 713, 713, 713, 714, 714, 714, 715, 715, 715, 716, 716, 716, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 714, 714, 714, 714, 714, 714, 714, 714, 714, 713, 713, 713, 714, 714, 713, 713, 713, 713, 713, 713, 713, 713, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 712, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 712, 712, 712, 711, 711, 711, 711, 711, 712, 712, 712, 711, 711]
