 699, 700, 702, 702, 702, 700, 702, 702, 706, 704, 704, 705, 705, 707, 705, 705, 705, 706, 701, 700, 700, 700, 698, 698, 699, 700, 701, 701, 700, 699, 700, 701, 702, 699, 700, 701, 703, 704, 704, 703, 702, 701, 702, 701, 703, 703, 703, 702, 700, 699, 700, 700, 702, 701, 702, 703, 703, 702, 701, 702, 702, 703, 702, 701, 700, 700, 701, 699, 700, 700, 702, 701, 701, 702, 702, 702, 700, 701, 702, 702, 703, 702, 703, 702, 703, 703, 702, 702, 703, 704, 706, 704, 705, 704, 704, 704, 706, 707, 707, 706, 704, 702, 699, 699, 699, 699, 699, 700, 702, 703, 702, 700, 702, 704, 711, 711, 711, 709, 708, 706, 709, 709, 710, 709, 706, 703, 703, 704, 705, 703;
 699, 701, 702, 701, 699, 698, 699, 700, 705, 702, 701, 702, 701, 705, 704, 704, 703, 704, 701, 702, 702, 701, 699, 698, 699, 700, 700, 700, 699, 698, 699, 701, 704, 701, 703, 704, 705, 704, 704, 704, 706, 704, 703, 701, 702, 703, 704, 702, 700, 699, 700, 700, 699, 699, 701, 706, 706, 706, 704, 706, 704, 704, 703, 703, 704, 703, 703, 700, 700, 700, 701, 701, 701, 702, 701, 702, 701, 703, 703, 704, 704, 704, 703, 703, 703, 703, 704, 704, 704, 704, 704, 702, 703, 702, 701, 701, 702, 704, 704, 702, 702, 702, 701, 700, 700, 699, 699, 701, 704, 704, 703, 702, 704, 704, 705, 706, 706, 705, 702, 702, 702, 704, 704, 704, 702, 702, 703, 704, 704, 703;
 699, 700, 700, 700, 699, 698, 700, 701, 705, 703, 700, 700, 700, 703, 703, 703, 703, 702, 701, 702, 703, 702, 700, 699, 699, 700, 700, 700, 699, 699, 701, 701, 703, 699, 702, 701, 702, 702, 703, 702, 704, 702, 702, 701, 702, 703, 705, 703, 701, 699, 701, 701, 701, 700, 703, 704, 704, 704, 704, 705, 703, 703, 702, 703, 704, 702, 703, 700, 701, 700, 701, 702, 701, 702, 700, 701, 701, 703, 704, 706, 706, 706, 706, 707, 707, 708, 707, 708, 704, 702, 702, 702, 703, 702, 700, 698, 700, 702, 702, 701, 702, 704, 704, 701, 701, 701, 703, 702, 704, 704, 706, 706, 705, 704, 703, 704, 703, 701, 701, 701, 702, 703, 704, 703, 702, 700, 701, 702, 703, 703;
 701, 700, 699, 698, 698, 698, 698, 700, 703, 703, 699, 701, 700, 701, 701, 702, 703, 700, 699, 701, 701, 701, 700, 700, 699, 700, 699, 699, 699, 699, 700, 699, 702, 703, 703, 702, 703, 703, 703, 703, 705, 704, 701, 700, 700, 702, 703, 703, 702, 700, 701, 700, 699, 699, 701, 703, 703, 702, 701, 702, 700, 700, 700, 702, 705, 704, 703, 703, 703, 703, 701, 701, 701, 701, 700, 701, 702, 704, 704, 705, 704, 704, 703, 703, 702, 703, 703, 704, 701, 700, 700, 701, 702, 701, 699, 698, 699, 702, 701, 701, 701, 705, 707, 707, 706, 707, 708, 705, 703, 705, 708, 711, 703, 702, 701, 702, 701, 700, 701, 701, 702, 703, 703, 702, 701, 700, 701, 702, 703, 704;
 701, 699, 699, 699, 699, 699, 699, 701, 702, 702, 699, 700, 699, 699, 700, 701, 703, 699, 698, 701, 700, 701, 699, 701, 700, 700, 699, 700, 701, 701, 701, 700, 703, 703, 702, 701, 703, 704, 705, 704, 704, 702, 701, 700, 701, 701, 703, 701, 703, 700, 701, 699, 700, 701, 703, 704, 704, 703, 702, 701, 701, 701, 702, 703, 705, 702, 702, 701, 701, 701, 701, 702, 703, 702, 700, 700, 700, 702, 704, 706, 704, 702, 702, 702, 703, 703, 703, 703, 700, 699, 701, 702, 702, 701, 700, 699, 700, 702, 702, 702, 702, 705, 707, 705, 703, 705, 704, 701, 701, 701, 704, 705, 701, 702, 702, 703, 702, 701, 702, 702, 703, 703, 704, 704, 704, 703, 703, 703, 704, 705;
 700, 700, 699, 699, 698, 699, 698, 701, 701, 701, 700, 701, 700, 700, 702, 704, 704, 700, 698, 699, 699, 700, 700, 701, 700, 700, 700, 701, 701, 700, 700, 700, 702, 703, 702, 701, 703, 703, 704, 702, 703, 702, 699, 699, 700, 701, 702, 701, 702, 701, 700, 699, 698, 699, 700, 704, 702, 701, 701, 701, 701, 701, 701, 702, 704, 702, 700, 700, 701, 701, 701, 702, 702, 702, 701, 701, 700, 701, 702, 705, 703, 701, 701, 702, 703, 703, 703, 704, 702, 701, 702, 701, 701, 700, 701, 702, 702, 703, 702, 701, 700, 703, 704, 705, 703, 705, 703, 702, 701, 701, 703, 704, 702, 703, 703, 703, 703, 703, 704, 703, 703, 703, 703, 703, 704, 704, 704, 704, 705, 705;
 700, 700, 700, 700, 699, 699, 700, 704, 702, 701, 701, 702, 702, 701, 704, 704, 705, 700, 698, 699, 700, 700, 701, 701, 701, 700, 701, 701, 701, 700, 700, 702, 703, 702, 702, 702, 704, 704, 703, 701, 702, 699, 698, 699, 701, 701, 703, 701, 702, 701, 702, 701, 701, 702, 702, 704, 701, 700, 701, 703, 702, 702, 701, 701, 702, 701, 700, 699, 700, 701, 702, 703, 704, 704, 702, 700, 700, 700, 702, 703, 701, 700, 702, 702, 704, 703, 703, 704, 703, 702, 703, 701, 701, 700, 703, 702, 702, 702, 703, 702, 702, 703, 705, 702, 702, 703, 703, 702, 703, 702, 704, 703, 704, 703, 703, 702, 702, 702, 703, 703, 703, 702, 702, 702, 705, 706, 706, 703, 703, 704;
 700, 701, 702, 701, 699, 698, 700, 703, 703, 702, 702, 704, 703, 703, 705, 706, 705, 699, 698, 698, 699, 700, 701, 702, 702, 701, 701, 700, 700, 699, 699, 700, 701, 701, 701, 702, 702, 702, 701, 700, 703, 699, 699, 698, 700, 700, 702, 701, 701, 700, 701, 701, 699, 701, 701, 704, 700, 699, 699, 701, 701, 701, 700, 699, 701, 702, 700, 700, 701, 702, 702, 702, 702, 703, 702, 701, 701, 701, 701, 702, 701, 700, 702, 703, 703, 701, 702, 705, 703, 703, 702, 702, 701, 702, 703, 703, 701, 701, 702, 702, 702, 703, 703, 701, 702, 703, 704, 704, 703, 702, 701, 704, 702, 701, 701, 701, 701, 702, 703, 704, 703, 703, 702, 702, 702, 704, 704, 702, 702, 702;
 701, 701, 702, 701, 700, 699, 701, 704, 707, 704, 704, 704, 704, 705, 707, 706, 705, 700, 698, 699, 699, 700, 701, 701, 702, 700, 701, 700, 700, 700, 700, 702, 702, 702, 701, 702, 703, 702, 701, 702, 704, 700, 700, 699, 701, 700, 702, 700, 701, 700, 700, 700, 700, 702, 702, 705, 702, 701, 702, 702, 702, 701, 700, 698, 701, 702, 701, 700, 701, 701, 702, 701, 703, 703, 703, 701, 701, 701, 702, 702, 701, 700, 702, 702, 703, 701, 701, 704, 701, 701, 702, 703, 703, 702, 702, 702, 700, 701, 702, 704, 704, 703, 706, 703, 703, 703, 704, 703, 703, 702, 702, 704, 701, 700, 702, 702, 702, 702, 703, 704, 704, 704, 704, 703, 703, 705, 705, 704, 703, 702;
 699, 701, 701, 701, 699, 699, 699, 703, 706, 704, 704, 703, 704, 705, 705, 705, 704, 702, 700, 699, 698, 699, 700, 701, 700, 698, 698, 698, 698, 699, 700, 702, 703, 702, 701, 702, 702, 701, 702, 702, 704, 702, 700, 700, 700, 700, 700, 700, 700, 699, 698, 698, 698, 700, 701, 706, 703, 703, 703, 702, 702, 702, 702, 701, 701, 702, 701, 700, 699, 700, 700, 700, 700, 700, 700, 700, 700, 701, 702, 703, 701, 701, 702, 703, 701, 700, 700, 704, 701, 702, 701, 703, 702, 703, 702, 702, 700, 702, 701, 703, 703, 703, 703, 702, 703, 704, 705, 704, 703, 703, 703, 705, 699, 700, 700, 703, 703, 703, 703, 704, 705, 704, 704, 703, 703, 703, 704, 705, 704, 703;
 700, 699, 700, 700, 701, 700, 700, 701, 702, 701, 701, 698, 699, 699, 701, 701, 701, 701, 701, 701, 699, 700, 701, 701, 700, 698, 699, 698, 700, 700, 701, 702, 703, 701, 701, 700, 701, 701, 702, 703, 704, 703, 701, 701, 701, 701, 700, 700, 699, 700, 699, 700, 699, 701, 703, 707, 706, 706, 705, 705, 706, 705, 705, 704, 705, 702, 700, 698, 698, 698, 699, 699, 699, 699, 699, 699, 699, 700, 704, 706, 705, 703, 703, 703, 703, 702, 701, 703, 701, 702, 701, 701, 701, 702, 702, 702, 701, 701, 701, 702, 703, 703, 704, 704, 704, 703, 704, 703, 703, 703, 705, 703, 701, 701, 702, 703, 703, 703, 703, 703, 705, 704, 704, 703, 705, 705, 705, 705, 705, 704;
 701, 701, 702, 702, 701, 699, 699, 700, 699, 700, 700, 699, 698, 698, 699, 701, 700, 701, 700, 702, 701, 701, 701, 702, 701, 699, 699, 699, 700, 699, 699, 699, 700, 700, 700, 698, 699, 699, 700, 701, 701, 701, 700, 702, 702, 703, 701, 701, 699, 701, 701, 701, 700, 701, 700, 699, 698, 699, 699, 701, 701, 701, 700, 701, 702, 703, 700, 699, 697, 699, 698, 700, 699, 700, 697, 698, 698, 701, 703, 707, 706, 705, 704, 706, 706, 706, 703, 703, 701, 702, 700, 699, 697, 699, 700, 701, 700, 701, 700, 701, 702, 703, 703, 705, 705, 706, 705, 704, 704, 704, 706, 705, 700, 701, 701, 703, 703, 703, 702, 702, 703, 703, 703, 703, 704, 704, 702, 703, 703, 704;
 701, 702, 703, 702, 701, 699, 698, 698, 700, 700, 700, 698, 698, 698, 700, 700, 699, 699, 700, 703, 704, 702, 703, 703, 705, 704, 703, 703, 703, 701, 699, 699, 699, 699, 699, 697, 699, 698, 700, 699, 699, 699, 701, 705, 705, 704, 703, 702, 701, 701, 702, 703, 703, 701, 700, 699, 698, 699, 699, 699, 699, 698, 699, 699, 702, 702, 701, 700, 699, 701, 700, 702, 702, 702, 700, 701, 699, 700, 701, 704, 705, 704, 703, 703, 703, 703, 703, 700, 699, 700, 700, 699, 698, 700, 701, 701, 701, 701, 701, 701, 702, 702, 703, 704, 705, 704, 703, 702, 703, 704, 705, 704, 702, 702, 702, 704, 704, 703, 701, 701, 702, 702, 701, 703, 704, 705, 705, 705, 704, 704;
 702, 704, 703, 703, 702, 700, 699, 699, 700, 702, 701, 701, 699, 700, 700, 701, 699, 698, 698, 700, 702, 701, 700, 700, 700, 701, 702, 702, 702, 700, 698, 698, 698, 699, 699, 700, 700, 700, 700, 698, 698, 698, 700, 703, 704, 705, 705, 704, 703, 703, 702, 703, 705, 701, 699, 697, 696, 697, 697, 698, 697, 697, 697, 698, 699, 702, 703, 705, 703, 705, 705, 706, 704, 703, 701, 702, 701, 699, 700, 701, 702, 702, 701, 701, 701, 701, 700, 699, 698, 700, 701, 699, 698, 700, 701, 702, 702, 703, 703, 703, 702, 701, 700, 701, 702, 702, 700, 700, 700, 701, 701, 701, 701, 702, 703, 704, 705, 704, 703, 702, 702, 702, 701, 703, 703, 704, 705, 705, 704, 704;
 701, 702, 701, 701, 701, 700, 699, 699, 701, 701, 701, 699, 698, 699, 700, 700, 698, 697, 698, 698, 702, 701, 700, 700, 700, 701, 702, 703, 704, 702, 700, 699, 699, 699, 699, 699, 701, 700, 701, 699, 699, 699, 702, 701, 701, 701, 702, 703, 702, 702, 701, 701, 705, 700, 699, 698, 699, 699, 699, 698, 699, 698, 700, 699, 701, 701, 702, 703, 704, 705, 704, 702, 702, 703, 705, 706, 701, 698, 699, 700, 701, 700, 700, 700, 700, 700, 700, 699, 700, 701, 706, 704, 705, 706, 707, 705, 705, 705, 706, 705, 703, 701, 700, 700, 701, 701, 701, 700, 700, 699, 698, 700, 701, 704, 704, 704, 705, 705, 706, 705, 704, 703, 703, 704, 704, 703, 704, 705, 705, 705;
 700, 700, 698, 699, 700, 701, 700, 700, 700, 699, 699, 698, 698, 698, 698, 698, 696, 696, 696, 698, 701, 700, 699, 701, 701, 701, 701, 702, 704, 701, 699, 699, 700, 701, 699, 700, 700, 700, 700, 699, 699, 698, 700, 702, 701, 699, 699, 700, 700, 701, 701, 702, 704, 699, 698, 698, 699, 700, 699, 698, 698, 698, 699, 699, 700, 700, 701, 701, 702, 704, 702, 700, 699, 701, 701, 703, 701, 701, 700, 700, 700, 699, 699, 701, 701, 701, 700, 699, 699, 699, 703, 702, 702, 702, 702, 702, 702, 703, 703, 703, 701, 701, 700, 700, 701, 701, 701, 700, 699, 699, 699, 701, 701, 703, 704, 706, 707, 708, 707, 708, 709, 709, 708, 706, 704, 702, 703, 704, 705, 705;
 698, 698, 699, 700, 700, 699, 699, 699, 699, 698, 698, 697, 697, 696, 697, 696, 696, 697, 698, 700, 700, 698, 698, 700, 703, 703, 702, 701, 702, 701, 700, 701, 701, 700, 698, 697, 698, 699, 699, 698, 698, 698, 700, 701, 700, 698, 698, 699, 700, 700, 701, 701, 704, 701, 701, 701, 702, 703, 701, 698, 698, 698, 700, 699, 700, 700, 701, 701, 702, 702, 701, 701, 701, 701, 700, 703, 702, 701, 700, 700, 700, 699, 699, 701, 702, 701, 700, 699, 700, 701, 704, 703, 702, 702, 701, 701, 701, 702, 703, 703, 701, 700, 700, 701, 702, 701, 701, 701, 702, 701, 701, 702, 703, 702, 702, 703, 705, 704, 703, 704, 705, 705, 706, 705, 704, 702, 703, 704, 706, 706;
 698, 698, 698, 700, 700, 700, 698, 698, 698, 698, 699, 698, 698, 696, 697, 696, 696, 697, 698, 702, 700, 697, 698, 700, 702, 701, 700, 700, 702, 701, 700, 701, 700, 700, 698, 698, 698, 699, 699, 699, 697, 697, 697, 699, 698, 698, 699, 699, 698, 698, 700, 702, 702, 702, 701, 702, 702, 702, 700, 699, 698, 699, 699, 699, 699, 700, 701, 704, 703, 703, 702, 703, 703, 701, 700, 702, 702, 702, 700, 699, 699, 698, 700, 700, 701, 699, 699, 697, 699, 700, 703, 702, 700, 700, 700, 700, 701, 702, 702, 701, 701, 699, 700, 700, 701, 701, 700, 701, 702, 702, 703, 703, 703, 703, 703, 704, 703, 703, 702, 703, 702, 704, 705, 705, 704, 704, 704, 704, 704, 704;
 699, 699, 699, 699, 699, 699, 698, 698, 698, 698, 700, 698, 699, 698, 699, 697, 697, 698, 700, 703, 700, 698, 700, 702, 703, 701, 700, 699, 701, 702, 702, 700, 699, 697, 697, 698, 698, 699, 699, 699, 699, 699, 699, 699, 698, 700, 702, 699, 698, 699, 701, 701, 700, 702, 702, 703, 701, 701, 700, 701, 699, 699, 699, 699, 699, 700, 702, 704, 702, 701, 701, 703, 703, 701, 701, 702, 700, 699, 698, 698, 699, 699, 701, 700, 700, 699, 698, 698, 700, 702, 705, 702, 701, 700, 700, 700, 701, 701, 703, 702, 703, 699, 700, 699, 700, 700, 700, 701, 701, 701, 702, 702, 703, 703, 705, 702, 702, 701, 702, 701, 700, 702, 704, 705, 703, 703, 702, 702, 702, 703;
 699, 699, 698, 698, 698, 698, 699, 699, 699, 699, 700, 698, 699, 699, 700, 698, 696, 698, 699, 703, 699, 699, 701, 703, 702, 700, 700, 700, 703, 702, 701, 699, 698, 697, 697, 699, 698, 699, 699, 701, 700, 700, 699, 701, 699, 700, 701, 700, 698, 699, 701, 702, 700, 700, 700, 701, 701, 700, 700, 701, 700, 700, 699, 699, 698, 700, 702, 703, 701, 701, 700, 702, 701, 702, 701, 703, 700, 699, 697, 698, 699, 700, 701, 701, 700, 698, 697, 697, 699, 700, 703, 701, 699, 699, 698, 699, 700, 702, 702, 702, 702, 700, 700, 699, 699, 700, 701, 702, 700, 700, 700, 701, 701, 701, 704, 703, 702, 702, 702, 703, 701, 702, 703, 704, 702, 702, 701, 701, 700, 702;
 697, 698, 698, 698, 697, 697, 699, 699, 700, 699, 699, 698, 698, 698, 699, 697, 697, 698, 701, 702, 701, 701, 704, 705, 704, 702, 703, 702, 704, 701, 700, 698, 697, 696, 697, 699, 699, 698, 698, 699, 699, 700, 702, 702, 701, 701, 702, 700, 699, 700, 701, 702, 702, 701, 701, 701, 702, 701, 701, 702, 700, 700, 699, 698, 697, 698, 702, 701, 700, 701, 700, 700, 700, 701, 701, 702, 699, 697, 697, 698, 699, 699, 701, 701, 700, 698, 698, 699, 700, 701, 704, 702, 701, 701, 700, 700, 701, 701, 703, 703, 701, 700, 700, 700, 701, 702, 702, 702, 701, 700, 700, 700, 700, 700, 704, 703, 702, 700, 700, 701, 701, 702, 702, 705, 703, 702, 701, 701, 702, 702;
 697, 697, 698, 699, 697, 697, 698, 699, 700, 699, 699, 698, 698, 698, 698, 697, 697, 697, 700, 702, 700, 702, 702, 703, 702, 702, 704, 704, 704, 700, 698, 698, 698, 697, 697, 698, 698, 697, 697, 696, 697, 698, 701, 704, 703, 704, 705, 704, 704, 703, 703, 704, 704, 700, 699, 699, 699, 699, 699, 699, 698, 699, 699, 699, 698, 699, 702, 701, 701, 701, 700, 700, 700, 701, 701, 703, 701, 699, 698, 698, 699, 699, 700, 699, 698, 698, 698, 699, 699, 701, 704, 703, 702, 703, 702, 702, 701, 701, 701, 703, 699, 700, 701, 703, 703, 702, 702, 704, 703, 702, 701, 701, 700, 701, 703, 703, 702, 702, 701, 701, 701, 702, 702, 706, 703, 702, 700, 701, 703, 703;
 697, 696, 698, 698, 698, 698, 699, 699, 701, 700, 700, 701, 700, 699, 699, 697, 699, 698, 699, 698, 699, 700, 698, 698, 697, 699, 698, 698, 698, 699, 698, 698, 698, 698, 699, 698, 698, 696, 696, 695, 696, 697, 701, 703, 703, 704, 705, 704, 703, 702, 703, 703, 703, 698, 697, 696, 697, 697, 698, 698, 698, 698, 697, 697, 698, 699, 703, 703, 704, 703, 703, 702, 702, 703, 703, 704, 701, 699, 698, 699, 700, 700, 700, 698, 698, 698, 700, 700, 701, 702, 706, 704, 703, 704, 704, 703, 703, 702, 703, 702, 699, 700, 701, 703, 703, 701, 701, 701, 703, 703, 701, 700, 700, 702, 703, 701, 701, 701, 700, 700, 701, 701, 702, 704, 703, 703, 702, 703, 704, 704;
 699, 698, 698, 698, 698, 698, 699, 702, 702, 703, 702, 703, 702, 702, 701, 700, 699, 698, 697, 698, 698, 699, 696, 697, 697, 699, 698, 698, 697, 698, 698, 699, 699, 699, 699, 698, 699, 698, 698, 698, 698, 699, 699, 700, 700, 701, 701, 701, 700, 701, 699, 698, 697, 697, 696, 695, 696, 697, 697, 698, 698, 698, 697, 698, 699, 699, 701, 701, 702, 700, 698, 700, 699, 700, 699, 702, 700, 700, 698, 699, 701, 701, 700, 698, 697, 699, 700, 699, 699, 701, 705, 704, 704, 704, 705, 706, 706, 706, 705, 702, 700, 700, 700, 701, 701, 701, 700, 701, 701, 701, 700, 701, 702, 705, 706, 704, 704, 703, 702, 704, 704, 704, 705, 705, 704, 703, 702, 702, 703, 704;
 699, 697, 698, 696, 698, 699, 701, 703, 705, 705, 705, 703, 701, 701, 702, 703, 702, 698, 696, 697, 698, 698, 696, 697, 696, 697, 696, 697, 697, 698, 701, 702, 703, 700, 701, 699, 701, 699, 700, 701, 701, 700, 699, 699, 699, 700, 700, 699, 698, 699, 698, 697, 696, 697, 697, 697, 699, 699, 699, 699, 700, 701, 700, 699, 700, 699, 698, 698, 698, 699, 697, 699, 698, 697, 696, 697, 698, 698, 699, 701, 703, 702, 701, 699, 700, 700, 701, 700, 700, 700, 702, 701, 700, 700, 700, 702, 702, 700, 699, 699, 702, 702, 701, 700, 700, 701, 701, 700, 699, 699, 700, 701, 703, 703, 705, 705, 705, 704, 703, 705, 706, 706, 706, 707, 707, 704, 704, 702, 703, 703;
 698, 698, 698, 697, 697, 697, 699, 702, 703, 703, 703, 700, 699, 700, 702, 703, 701, 697, 696, 697, 697, 697, 696, 697, 697, 698, 697, 698, 697, 698, 698, 702, 701, 700, 699, 700, 700, 701, 702, 704, 704, 700, 699, 698, 698, 700, 699, 699, 698, 699, 698, 697, 696, 698, 701, 703, 703, 703, 701, 702, 703, 704, 704, 704, 700, 698, 696, 697, 697, 698, 697, 699, 697, 697, 696, 696, 698, 699, 700, 702, 703, 703, 701, 701, 702, 703, 702, 702, 699, 700, 699, 700, 698, 698, 697, 698, 698, 699, 697, 699, 701, 703, 702, 701, 701, 703, 703, 702, 700, 699, 701, 703, 702, 701, 702, 703, 701, 699, 701, 703, 703, 703, 702, 703, 704, 702, 701, 700, 701, 702;
 698, 698, 698, 697, 697, 697, 699, 701, 701, 701, 702, 700, 698, 699, 701, 703, 701, 696, 696, 697, 698, 698, 696, 697, 696, 696, 695, 695, 696, 697, 697, 699, 700, 700, 699, 699, 698, 699, 700, 702, 700, 698, 698, 698, 698, 699, 699, 698, 698, 698, 698, 698, 699, 699, 700, 701, 701, 701, 698, 698, 699, 702, 702, 703, 699, 699, 697, 697, 697, 699, 698, 700, 698, 697, 697, 696, 697, 698, 701, 703, 703, 703, 704, 703, 705, 704, 703, 703, 698, 698, 696, 698, 697, 698, 697, 697, 697, 697, 697, 698, 700, 703, 706, 705, 704, 704, 704, 704, 703, 702, 703, 703, 700, 701, 701, 702, 701, 701, 701, 702, 701, 702, 702, 702, 701, 700, 700, 700, 702, 702;
 698, 700, 700, 699, 698, 698, 699, 702, 701, 701, 702, 701, 699, 700, 701, 702, 701, 697, 696, 697, 697, 698, 696, 698, 696, 696, 695, 696, 697, 697, 696, 698, 699, 700, 699, 699, 698, 699, 701, 703, 701, 699, 698, 698, 697, 697, 698, 699, 698, 697, 698, 699, 700, 700, 701, 702, 701, 701, 700, 701, 701, 701, 700, 702, 700, 699, 699, 698, 698, 698, 700, 700, 699, 699, 699, 698, 698, 697, 700, 701, 702, 702, 702, 702, 702, 701, 700, 701, 698, 698, 697, 698, 698, 699, 698, 697, 697, 698, 698, 698, 698, 700, 703, 703, 702, 703, 705, 705, 704, 703, 704, 702, 700, 699, 700, 701, 702, 702, 702, 701, 701, 701, 701, 700, 699, 698, 698, 700, 702, 703;
 699, 700, 700, 699, 697, 697, 697, 702, 700, 701, 701, 703, 700, 700, 698, 699, 699, 697, 696, 697, 698, 699, 696, 696, 695, 695, 694, 696, 697, 698, 698, 699, 699, 700, 700, 699, 698, 699, 700, 701, 699, 699, 699, 698, 697, 696, 697, 698, 698, 697, 697, 698, 699, 699, 700, 701, 701, 700, 700, 700, 700, 700, 699, 702, 702, 699, 699, 696, 697, 698, 700, 699, 699, 699, 699, 698, 698, 697, 700, 699, 699, 700, 701, 700, 701, 700, 700, 700, 698, 698, 697, 699, 700, 701, 700, 698, 698, 699, 700, 700, 700, 701, 702, 702, 702, 703, 703, 703, 701, 700, 701, 699, 700, 699, 700, 702, 703, 704, 703, 703, 702, 702, 702, 702, 701, 700, 699, 701, 703, 703;
 700, 700, 700, 699, 698, 698, 699, 703, 701, 701, 701, 703, 701, 701, 700, 699, 698, 696, 696, 697, 698, 698, 697, 697, 696, 696, 696, 698, 698, 698, 698, 699, 700, 699, 698, 698, 699, 700, 700, 700, 700, 700, 700, 699, 698, 697, 698, 698, 699, 698, 698, 698, 700, 701, 701, 700, 700, 699, 701, 700, 701, 699, 699, 701, 701, 699, 698, 696, 698, 698, 700, 700, 700, 700, 699, 698, 699, 698, 701, 698, 699, 698, 699, 698, 699, 700, 702, 700, 699, 698, 698, 699, 701, 701, 700, 698, 698, 700, 702, 701, 701, 700, 701, 700, 700, 702, 703, 702, 703, 701, 702, 700, 700, 699, 701, 701, 703, 702, 703, 702, 703, 701, 701, 702, 702, 700, 699, 701, 702, 703;
 699, 700, 699, 698, 697, 697, 698, 702, 698, 698, 699, 701, 701, 700, 699, 699, 698, 695, 695, 696, 697, 698, 697, 696, 696, 696, 696, 697, 696, 696, 696, 699, 699, 697, 696, 696, 699, 699, 698, 698, 697, 698, 698, 698, 697, 697, 697, 697, 697, 698, 697, 697, 698, 700, 701, 701, 700, 699, 699, 698, 699, 699, 699, 701, 700, 698, 696, 696, 697, 698, 699, 700, 699, 699, 698, 699, 699, 700, 701, 698, 698, 699, 700, 699, 699, 701, 701, 701, 698, 698, 697, 699, 700, 700, 699, 698, 698, 699, 701, 702, 703, 701, 699, 699, 700, 702, 702, 702, 702, 702, 703, 701, 700, 700, 701, 701, 701, 700, 701, 701, 701, 701, 701, 703, 702, 701, 700, 701, 701, 702;
 700, 700, 699, 698, 698, 699, 701, 703, 699, 697, 698, 700, 702, 701, 701, 701, 700, 698, 697, 697, 697, 698, 698, 698, 697, 697, 697, 697, 696, 696, 697, 699, 698, 695, 696, 696, 699, 699, 699, 698, 697, 697, 697, 697, 698, 697, 697, 696, 697, 696, 697, 698, 699, 701, 704, 702, 700, 699, 699, 698, 698, 699, 699, 702, 701, 699, 698, 699, 699, 699, 699, 699, 699, 699, 699, 699, 700, 701, 702, 698, 700, 700, 701, 699, 700, 701, 701, 699, 696, 697, 698, 700, 701, 699, 699, 698, 699, 699, 701, 701, 703, 701, 700, 699, 699, 701, 701, 701, 702, 702, 702, 701, 702, 702, 702, 701, 701, 700, 701, 700, 700, 700, 702, 703, 702, 701, 701, 701, 701, 702;
 700, 699, 698, 697, 696, 697, 699, 704, 700, 699, 698, 700, 702, 702, 702, 703, 702, 699, 698, 697, 697, 698, 697, 696, 696, 696, 696, 696, 695, 696, 698, 700, 697, 696, 696, 697, 698, 698, 698, 698, 696, 695, 695, 696, 696, 696, 696, 696, 697, 697, 697, 697, 697, 699, 703, 703, 701, 700, 698, 697, 696, 698, 699, 702, 701, 699, 698, 698, 698, 698, 698, 699, 698, 699, 698, 699, 699, 700, 702, 699, 701, 700, 701, 699, 700, 701, 701, 700, 696, 697, 698, 700, 699, 698, 697, 698, 698, 699, 700, 701, 701, 700, 701, 700, 701, 701, 700, 700, 700, 701, 702, 701, 702, 702, 701, 700, 699, 700, 700, 700, 700, 701, 703, 703, 702, 701, 701, 702, 702, 704;
 699, 699, 699, 698, 697, 698, 698, 702, 700, 698, 698, 698, 700, 699, 701, 702, 703, 702, 700, 697, 697, 697, 697, 696, 695, 696, 696, 696, 696, 698, 702, 704, 701, 700, 701, 701, 701, 701, 702, 702, 698, 695, 696, 697, 698, 697, 697, 698, 698, 697, 696, 696, 698, 699, 704, 703, 701, 700, 700, 700, 698, 698, 698, 700, 700, 700, 700, 699, 699, 699, 698, 699, 699, 700, 700, 700, 700, 700, 702, 699, 701, 700, 700, 699, 700, 701, 701, 699, 696, 697, 699, 700, 699, 698, 698, 699, 700, 700, 701, 700, 700, 699, 701, 702, 702, 700, 699, 698, 700, 700, 703, 701, 702, 701, 701, 700, 700, 700, 701, 701, 701, 702, 703, 703, 701, 700, 702, 703, 704, 704;
 697, 698, 699, 698, 697, 696, 696, 700, 700, 698, 698, 698, 699, 696, 696, 697, 698, 699, 698, 697, 697, 698, 697, 696, 696, 696, 697, 696, 696, 698, 700, 701, 700, 699, 698, 698, 697, 698, 699, 702, 699, 697, 697, 698, 698, 697, 696, 698, 697, 697, 696, 696, 697, 699, 703, 705, 705, 704, 702, 702, 701, 700, 700, 701, 698, 698, 698, 698, 697, 698, 698, 699, 697, 698, 698, 698, 698, 699, 703, 701, 702, 703, 702, 702, 700, 703, 703, 703, 699, 699, 698, 699, 697, 698, 698, 699, 699, 700, 699, 699, 699, 699, 701, 702, 702, 701, 699, 698, 699, 700, 704, 702, 702, 701, 700, 700, 700, 700, 700, 699, 700, 701, 701, 701, 700, 700, 701, 703, 704, 703;
