 723, 723, 723, 723, 722, 723, 724, 724, 724, 726, 728, 731, 733, 734, 734, 735, 736, 736, 737, 737, 737, 738, 738, 738, 737, 737, 737, 736, 736, 736, 735, 735, 735, 736, 736, 737, 737, 736, 736, 736, 737, 738, 738, 738, 738, 737, 736, 736, 737, 738, 737, 737, 736, 736, 736, 735, 735, 735, 736, 737, 737, 737, 737, 737, 737, 736, 737, 737, 737, 736, 735, 735, 734, 734, 735, 735, 735, 735, 736, 736, 736, 736, 737, 737, 737, 737, 737, 736, 736, 736, 736, 736, 736, 736, 736, 735, 735, 736, 736, 736, 736, 737, 738, 738, 738, 738, 737, 736, 735, 735, 734, 734, 733, 733, 734, 734, 734, 733, 732, 730, 728, 727, 727, 728, 728, 728, 727, 727, 727, 727, 727, 727, 727, 727, 727;
 723, 723, 723, 723, 722, 723, 725, 725, 725, 727, 730, 733, 735, 736, 737, 737, 738, 738, 739, 739, 739, 739, 740, 740, 740, 740, 740, 739, 739, 738, 738, 738, 738, 738, 738, 739, 740, 739, 739, 739, 740, 740, 741, 741, 740, 740, 739, 739, 739, 740, 740, 739, 739, 739, 739, 738, 738, 738, 738, 739, 740, 740, 739, 739, 739, 739, 739, 739, 739, 739, 738, 738, 737, 737, 738, 737, 737, 738, 738, 739, 739, 739, 739, 740, 740, 739, 739, 739, 739, 738, 738, 738, 739, 739, 739, 738, 738, 738, 739, 739, 739, 740, 740, 741, 741, 741, 740, 739, 738, 737, 737, 737, 736, 736, 736, 737, 737, 736, 734, 732, 729, 728, 728, 728, 728, 728, 727, 727, 727, 727, 727, 727, 727, 727, 727;
 723, 723, 723, 723, 723, 724, 725, 726, 726, 728, 732, 734, 735, 736, 736, 736, 737, 738, 738, 739, 739, 739, 739, 739, 740, 740, 739, 739, 739, 739, 738, 738, 738, 738, 738, 739, 739, 739, 739, 739, 740, 740, 740, 740, 739, 739, 739, 739, 738, 739, 739, 739, 739, 739, 739, 738, 738, 738, 739, 739, 740, 740, 739, 739, 739, 739, 740, 740, 740, 740, 739, 739, 738, 738, 738, 737, 737, 737, 738, 738, 738, 739, 739, 739, 739, 739, 739, 739, 739, 738, 738, 739, 739, 739, 739, 739, 739, 739, 739, 740, 740, 740, 740, 740, 740, 740, 739, 739, 738, 738, 737, 737, 738, 737, 737, 738, 738, 737, 735, 732, 730, 728, 728, 728, 728, 728, 728, 727, 728, 728, 728, 728, 727, 727, 727;
 723, 723, 724, 724, 724, 725, 726, 726, 727, 730, 733, 734, 734, 734, 735, 735, 736, 736, 736, 737, 737, 737, 737, 737, 737, 738, 738, 738, 738, 737, 737, 737, 737, 737, 736, 737, 737, 738, 738, 738, 739, 739, 739, 738, 737, 737, 737, 737, 736, 736, 736, 738, 739, 738, 737, 737, 737, 738, 738, 738, 739, 739, 738, 738, 738, 739, 739, 739, 739, 739, 739, 739, 738, 738, 737, 736, 736, 736, 737, 737, 737, 737, 738, 738, 738, 738, 738, 738, 737, 737, 738, 738, 737, 737, 737, 738, 737, 737, 738, 739, 739, 738, 738, 738, 738, 738, 738, 738, 737, 736, 736, 737, 737, 737, 737, 737, 737, 737, 735, 733, 730, 729, 728, 728, 728, 728, 727, 727, 727, 728, 728, 728, 728, 728, 728;
 723, 723, 724, 724, 725, 725, 726, 726, 728, 731, 734, 734, 734, 733, 734, 734, 734, 734, 735, 735, 735, 735, 735, 736, 736, 736, 736, 736, 736, 736, 736, 736, 736, 735, 735, 735, 735, 735, 736, 737, 738, 738, 738, 737, 736, 736, 736, 736, 735, 734, 735, 736, 738, 737, 736, 736, 737, 738, 737, 737, 737, 737, 737, 737, 737, 738, 738, 738, 738, 738, 738, 738, 737, 737, 736, 735, 735, 735, 736, 736, 736, 736, 737, 737, 736, 735, 735, 735, 736, 736, 736, 736, 736, 736, 736, 736, 735, 735, 736, 737, 737, 736, 736, 736, 736, 736, 737, 736, 736, 735, 735, 735, 736, 736, 736, 736, 736, 736, 735, 733, 731, 730, 729, 729, 728, 727, 726, 726, 727, 728, 728, 728, 728, 728, 728;
 723, 724, 725, 725, 725, 725, 726, 726, 728, 731, 734, 734, 732, 732, 733, 733, 733, 733, 733, 733, 733, 733, 734, 735, 735, 734, 734, 734, 734, 734, 734, 734, 734, 734, 733, 733, 733, 733, 734, 735, 736, 736, 736, 735, 735, 735, 736, 735, 734, 733, 733, 735, 737, 737, 736, 736, 736, 736, 736, 735, 735, 735, 735, 735, 736, 737, 737, 737, 736, 736, 735, 735, 736, 735, 735, 734, 734, 734, 734, 734, 735, 735, 735, 735, 734, 733, 732, 733, 734, 734, 734, 733, 733, 733, 734, 733, 733, 733, 733, 734, 734, 734, 734, 734, 734, 734, 735, 735, 734, 734, 734, 734, 734, 734, 735, 735, 735, 734, 734, 733, 731, 730, 730, 730, 729, 727, 726, 727, 727, 728, 728, 728, 728, 728, 728;
 724, 724, 725, 725, 725, 726, 726, 727, 729, 732, 734, 733, 731, 730, 731, 732, 732, 732, 732, 732, 732, 732, 733, 733, 733, 732, 732, 732, 732, 733, 733, 733, 732, 732, 732, 733, 733, 732, 732, 733, 734, 734, 734, 734, 734, 735, 735, 735, 734, 733, 733, 734, 735, 735, 735, 735, 734, 734, 734, 734, 734, 734, 734, 734, 734, 734, 735, 735, 734, 733, 733, 733, 733, 733, 733, 733, 732, 732, 733, 733, 733, 733, 732, 732, 731, 730, 730, 731, 731, 731, 731, 730, 730, 730, 731, 731, 731, 731, 731, 732, 731, 731, 731, 731, 732, 732, 732, 732, 732, 732, 733, 733, 733, 733, 733, 733, 733, 733, 732, 732, 731, 730, 730, 730, 729, 727, 727, 727, 728, 728, 728, 729, 728, 728, 728;
 725, 725, 725, 725, 725, 725, 726, 727, 729, 732, 733, 731, 729, 729, 729, 730, 730, 730, 730, 730, 729, 730, 730, 731, 731, 730, 730, 730, 731, 731, 731, 731, 731, 731, 731, 732, 731, 731, 731, 732, 733, 732, 732, 732, 733, 733, 733, 733, 732, 732, 732, 733, 733, 733, 733, 733, 732, 732, 732, 732, 732, 733, 733, 732, 732, 732, 732, 732, 732, 731, 731, 731, 731, 731, 731, 731, 730, 731, 731, 731, 731, 730, 729, 728, 728, 728, 729, 729, 729, 729, 729, 728, 727, 728, 728, 729, 729, 729, 729, 729, 729, 728, 727, 728, 729, 729, 729, 729, 729, 730, 730, 731, 730, 730, 730, 731, 731, 731, 731, 731, 731, 731, 731, 730, 729, 728, 727, 728, 728, 728, 729, 729, 729, 728, 728;
 725, 725, 725, 725, 725, 725, 726, 728, 731, 733, 733, 730, 728, 727, 728, 728, 728, 729, 728, 728, 727, 728, 728, 729, 729, 729, 729, 729, 729, 730, 730, 730, 730, 730, 731, 730, 730, 729, 729, 731, 732, 731, 731, 731, 732, 732, 731, 731, 730, 731, 731, 732, 732, 732, 731, 730, 730, 729, 730, 730, 731, 731, 731, 730, 729, 730, 730, 730, 730, 729, 729, 729, 729, 729, 729, 729, 729, 729, 729, 729, 728, 727, 726, 726, 726, 727, 727, 727, 727, 727, 727, 726, 726, 726, 726, 727, 727, 727, 727, 727, 726, 725, 725, 725, 726, 726, 726, 726, 726, 726, 727, 727, 727, 728, 727, 728, 728, 729, 729, 730, 730, 731, 731, 730, 729, 728, 728, 729, 729, 729, 729, 729, 729, 728, 728;
 725, 725, 725, 725, 725, 725, 726, 729, 732, 734, 732, 728, 725, 725, 726, 726, 726, 726, 726, 726, 725, 726, 726, 726, 727, 727, 727, 728, 728, 728, 728, 729, 729, 730, 730, 729, 728, 727, 727, 729, 730, 730, 730, 730, 730, 730, 729, 728, 728, 728, 729, 730, 731, 731, 730, 728, 727, 728, 728, 728, 728, 729, 728, 728, 727, 728, 728, 728, 728, 727, 726, 726, 727, 727, 727, 727, 727, 727, 727, 726, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 724, 724, 725, 725, 725, 725, 724, 724, 723, 723, 723, 723, 723, 723, 723, 723, 723, 723, 724, 724, 725, 724, 724, 725, 726, 727, 727, 728, 729, 730, 729, 729, 728, 729, 729, 729, 729, 729, 729, 729, 728, 728;
 725, 725, 725, 725, 725, 726, 727, 730, 734, 734, 730, 725, 723, 723, 724, 723, 723, 723, 723, 723, 724, 724, 725, 725, 725, 726, 726, 727, 726, 726, 727, 727, 728, 728, 728, 727, 726, 726, 726, 726, 727, 727, 727, 727, 728, 728, 727, 726, 725, 725, 726, 727, 729, 729, 728, 726, 725, 725, 726, 726, 726, 726, 726, 726, 726, 726, 726, 726, 726, 725, 724, 724, 725, 725, 725, 726, 725, 724, 724, 723, 723, 723, 724, 724, 724, 723, 723, 723, 723, 724, 724, 723, 722, 722, 721, 722, 723, 722, 722, 722, 722, 721, 721, 721, 721, 720, 720, 720, 720, 720, 721, 721, 722, 722, 722, 721, 721, 722, 723, 724, 725, 727, 728, 729, 729, 729, 729, 730, 730, 729, 729, 730, 729, 728, 728;
 725, 725, 725, 726, 727, 727, 729, 732, 735, 734, 728, 722, 721, 721, 721, 721, 720, 720, 720, 720, 721, 723, 723, 724, 723, 724, 725, 725, 725, 724, 725, 725, 726, 726, 725, 724, 724, 724, 724, 724, 724, 724, 724, 724, 725, 725, 725, 724, 724, 724, 724, 725, 726, 726, 725, 724, 723, 723, 724, 724, 724, 723, 723, 724, 724, 724, 724, 724, 724, 723, 722, 722, 722, 723, 723, 723, 723, 722, 721, 721, 721, 721, 722, 722, 721, 721, 721, 722, 722, 722, 721, 721, 720, 719, 719, 719, 720, 720, 719, 719, 720, 719, 719, 719, 718, 718, 717, 717, 718, 719, 719, 719, 719, 720, 719, 718, 718, 719, 720, 720, 722, 724, 726, 728, 729, 730, 730, 730, 730, 729, 729, 730, 729, 728, 728;
